party,url,content,date
conservative,https://www.conservative.ca/backgrounder-gaping-hole-in-the-trudeau-liberal-platform/,"
Trudeau Liberals to send another $2.544 billion dollars in debt interest payments to bankers and foreign creditors
Canadians know that Justin Trudeau is not
as advertised, and now we know that their platform is not as advertised either.

The Trudeau Liberals are failing to
account for changes in public debt charges as a result of their endless
deficits. 
In total, the Trudeau Liberal platform will send an additional $2.544 billion dollars to bankers and foreign creditors to pay for their out-of-control spending. 

The PBO offered all parties costing tools
to determine the changes to public debt charges. Clearly, the Trudeau Liberals
didn’t use these tools or the Trudeau Liberals intentionally left the numbers
out of their fiscal track. 
On top of that, a number of Trudeau Liberal promises remain un-costed by an independent analysis:  
Pharmacare; 
Net-zero emissions by 2050; 
Assigning a family doctor to every Canadian; 
Lowering after-school fees by 10 per cent; 
 High
speed internet across the country
Guaranteed paid family leave; 
With the release of their platform, Justin
Trudeau’s Liberals are doubling down on their endless deficits that threaten
the social services, like health care and education, we all depend on. 
If Justin Trudeau and the Liberals are
re-elected, they will do what they did last time and hike your taxes to pay for
their out-of-control spending. 
Additional information: 
Justin Trudeau’s campaign promises added to his existing deficits will pile on $100 billion of new      debt to the books;His deficit will hit $27.4 billion in 2020; and,Total debt by the end of Justin Trudeau’s second term would be over $800 billion.
What does that mean for you? Justin
Trudeau’s never-ending spending will threaten the quality of our health and
social programs. He will be forced to raise taxes to pay for his endless debt
and deficits.
To pay just half of Justin Trudeau’s
deficits ($14B), he would have to either:
Raise the GST by 2% or;Raise the rate on the first income tax bracket from 15% to 19% or;Raise the rate on the second income tax bracket from 20.5% to 27%
",2019-10-01
conservative,https://www.conservative.ca/trudeau-wants-more-people-to-go-camping-after-he-raised-taxes-on-campground-owners/,"
Today Justin Trudeau announced measures
to encourage more children to attend camps across the country.
As is usually the case, Justin Trudeau forgot that he raised taxes on campground owners, forcing them to either shut down or charge Canadians more to enjoy the outdoors. 
Tax rule could force Ottawa-area campgrounds to fold up tents: https://www.cbc.ca/news/canada/ottawa/campgrounds-tax-rule-small-business-1.3630235
Campground owners in ‘state of shock’ after tax rule denies them small-business deduction: https://www.theglobeandmail.com/business/small-business/article-campground-owners-in-state-of-shock-after-tax-ruling-denies-them/
Federal Government
Removes Small Business Status from Private Campgrounds: https://www.newswire.ca/news-releases/federal-government-removes-small-business-status-from-private-campgrounds-867718231.html
Today’s announcement is
Justin Trudeau using taxpayer money to solve a problem he created.
Under Justin Trudeau
life will only get more unaffordable and he will continue to raise taxes on all
Canadians, including business owners and campers.   
",2019-09-26
conservative,https://www.conservative.ca/whats-the-real-cost-of-the-trudeau-ndp-coalition-we-took-a-look-at-the-history-books/,"
Justin Trudeau is scheming up a plot to
cling to power by forming a coalition with the NDP. This is the coalition that
you cannot afford.
We know that the Trudeau-NDP coalition will mean:
Higher taxes;Bigger deficits;And, fewer good-paying jobs.
The last time there was a Liberal-NDP coalition was from
October 1972 to July 8, 1974 under Prime Minister Pierre Elliott Trudeau.

In less than two years,
the Liberal-NDP coalition:
Jacked up personal income taxes by 40 per cent.Increased taxes on job creators by 66 per cent.Raised other taxes by 61 per cent.Increased Canada’s total debt by 19 per cent.

Source: Finance Canada Fiscal Reference Tables, September 2019.Can be viewed at: https://www.fin.gc.ca/frt-trf/2019/frt-trf-19-eng.asp
Now is not the time for a Trudeau-NDP coalition that you
can’t afford. Only a Conservative majority government will put more money in
your pockets so you can get ahead.
",2019-10-19
conservative,https://www.conservative.ca/justin-trudeau-cant-run-on-his-record-so-hes-running-from-it/,"
Trudeau bailing on Munk debate shows he can’t be trusted to represent Canada on the international stage
The Munk Leaders Debate on Foreign Policy was
cancelled after Justin Trudeau refused to show up and debate Andrew Scheer and
other leaders. 
It’s not surprising that Trudeau is running from his
record of disastrous foreign policy decisions, embarrassing behaviour, and
refusal to stand up for Canada’s interests against hostile foreign powers. 
When Justin Trudeau was first elected in 2015 he
proclaimed that Canada was back. Instead, he has diminished Canada’s role on
the world stage by:
Pulling our troops out of the fight against ISIS and
initially refusing to acknowledge the genocide being committed by the Islamic
State;Damaging relations with Canada’s allies like Japan and
Australia;Embarrassing Canadians by bringing a known terrorist
on an official visit to India;Refusing to list the Iran’s Islamic Revolutionary
Guard Corps as a terrorist entity;Sending millions of Canadian taxpayers dollars to the
Beijing-controlled Asian Infrastructure Investment Bank at the same time that
the government is holding two Canadians hostage on specious charges; andGiving $110 million to the United Nations Relief and
Works Agency, which supports terrorism and antisemitism. 
But perhaps the biggest hit to Canada’s international reputation came last week when Justin Trudeau made headlines all over the world for wearing blackface on multiple occasions. Justin Trudeau cannot be trusted to represent Canada with dignity and poise on the international stage. He is not as advertised. 
",2019-09-24
conservative,https://www.conservative.ca/trudeaus-desperate-climate-plan-will-cost-canadians-billions-and-jeopardize-hundreds-of-thousands-of-jobs/,"
Trudeau will raise taxes by $3,000 per family and increase gas prices by 73 cents/liter
Today Justin Trudeau announced that
a re-elected Liberal Government would use legislation to force Canada to commit
to net-zero emissions by 2050.
Trudeau’s plan would raise taxes by $3,000 on middle-class families and
hike gasoline prices by 73 cents/liter.

He will destroy the economies of
British Columbia, Alberta, Saskatchewan and Newfoundland, while also destroying
the manufacturing sector in Ontario and Quebec. 
Hundreds of thousands of people will
lose their jobs.
And these are just modest estimates.
To realize his goal, Justin Trudeau will need to make even more irresponsible changes
like: 
Make
air travel affordable only to the very rich;Eliminate
Canada’s energy industry;Transition
away from the manufacturing sector;Ban
natural gas use; and/orShut
down cattle farming in the agriculture sector.
Andrew
Scheer and the Conservatives recognize the global environmental impact of
climate change. That is why we have a responsible, fully costed and
effective plan to address global emissions. 
Our
Conservative plan saves Canadian jobs and decreases global emissions, while
Trudeau’s plan kills local jobs and increases global emissions. 
For the fourth day in a row, in the
midst of yet another scandal, Justin Trudeau has thrown out an uncosted
promise.
Only Andrew Scheer has a plan to put
more money in your pocket and help you get ahead. 
To ensure Justin Trudeau doesn’t
destroy our economy and raise your taxes we must defeat his desperate and
out-of-touch Liberals on October 21st.  
",2019-09-24
conservative,https://www.conservative.ca/conservatives-the-first-campaign-to-have-338-candidates-register-with-elections-canada/,"
Today, the Conservative Party of Canada
became the first party to register all of their candidates with Elections
Canada.
The deadline for candidates to register for the upcoming
election is Monday, September 30th at 2 PM.
“The Conservative Party team is diverse, experienced, and
ready to put more money in your pockets so that you can get ahead,” said Hamish
Marshall, the National Campaign Manager for the Conservative Party of Canada.
“This is a team that is ready to win on October 21st and a team that is ready
to stand-up for Canadians as part of a new Conservative Government.”
The Conservative Party slate of candidates includes a
record 107 women candidates, as well as Indigenous Canadians, LGBTQ+ Canadians,
Muslims, Sikhs, Jewish Canadians, Christians, Hindus, and Buddhists.”
The candidates also come from a variety of professional
backgrounds:
VeteransPolice officersSmall business ownersPublic servantsFarmersTeachersStay-at-home parentsHealthcare professionalsFinancial professionalsEngineersJournalistsProfessional athletesA Juno-award winning country music starA Paralympic gold-medalistAn Olympic gold-medalist
“This election will be about one thing: who do you trust
to help you get ahead,” added Marshall. “Andrew Scheer and the Conservatives
are the only party that will lead a government that lives within its means and
puts more money in your pockets.”
Andrew Scheer and the Conservatives will:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries and home heating.Introduce the Universal Tax Cut, saving a couple earning average salaries $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and learning programs.Expand the Age Credit, benefiting the lowest income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit, putting up to $3,800 back in the pockets of Canadians for green home improvements.
",2019-09-29
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-bandi-chhor-divas/,"
OCTOBER 27, 2019
FOR IMMEDIATE RELEASE
Ottawa, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, today released the following statement on Bandi Chhor Divas:
“Today, Sikhs across Canada and around the world will be celebrating Bandi Chhor Divas.  
“Bandi Chhor Divas marks a significant moment in Sikh history – the day when the sixth Guru, Sri Guru Hargobind Sahib Ji, freed 52 prisoners imprisoned by the Mughal Emperor and returned triumphantly to Amritsar. This historic event is symbolic and demonstrative of the role that Sikhs have and continue to play in protecting and serving the community.

“The Sikh faith is known for promoting the values of prayer, selfless service to others, and honest living. Today, in celebration of these virtues, Sikhs will be lighting divas, singing songs of praise and attending prayers at Gurdwaras across the country.  
“As divas and fireworks light up the night, all Canadians can reflect today on the freedoms and blessings that make Canada the great country that it is while praying for a brighter and more prosperous future. 
“On behalf of the Conservative Party of Canada, I wish to extend my best wishes to all Sikhs celebrating Bandi Chhor Divas!”
-30-
",2019-10-27
conservative,https://www.conservative.ca/scheer-to-throw-open-the-doors-to-canadas-national-museums/,"
 New Conservative government to remove museum admission fees, celebrate past Prime Ministers 
A new Conservative government will scrap
admission fees from all of Canada’s national museums, Conservative Leader
Andrew Scheer announced today.
Removing these fees will make it easier for families to
learn about Canada’s proud history and will make school field trips and family
vacations more affordable.
“National museums celebrate Canada by sharing our
foundational stories and most cherished artifacts, the very things that make us
Canadian. They are places of beauty, discovery, and inspiration,” said Scheer.
“Making them more accessible to Canadians and visitors is part of our plan to
celebrate Canadian culture and make life more affordable for families across
the country.”
As Prime Minister, Andrew Scheer will make it free to
visit national museums 365 days a year for every visitor.
There are nine national museums across Canada:
Canada Agriculture and Food Museum (Ottawa, Ontario)Canadian Museum of History (Gatineau, Quebec)Canadian Museum of Immigration at Pier 21 (Halifax, Nova Scotia)Canada Science and Technology Museum (Ottawa, Ontario)National Gallery of Canada (Ottawa, Ontario)Canada Aviation and Space Museum (Ottawa, Ontario)Canadian Museum of Nature (Ottawa, Ontario)Canadian Museum for Human Rights (Winnipeg, Manitoba)Canadian War Museum (Ottawa, Ontario)
A new Conservative government will also designate the RCMP
Heritage Centre in Regina, Saskatchewan as a national museum. Admission would
also be free.
Scheer announced that a new Conservative government will
also designate the gravesites of past Prime Ministers and Governors General as
national historic sites.
“We can and we should celebrate the achievements of our
historical giants like William Lyon Mackenzie King, Sir Wilfrid Laurier, and
Sir John A. Macdonald,” Scheer said. “These leaders, and others, have left
their mark not only on our country, but on the entire world and they are worthy
of honour and respect.”
FACTS:
The first National Museum of Canada was established by the Department of Mines in 1927.The current system of national museums (listed above) are administered by six Crown Corporations.According to the Parliamentary Budget Officer, this move would save Canadians more than $20 million per year.Admission fees generally represent small proportions of these museums’ revenue mix; these other revenue streams, including Parliamentary appropriations, will not be impacted by this measure, except to increase the appropriations to compensate for reduced revenue from this policy.Smithsonian Institution museums in Washington, D.C. have offered free admission since 1846.
ANDREW SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax      Credit, letting parents claim up to $500 for arts and learning programs.Expand the Age Credit, benefiting the lowest income      Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50%, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit, putting up to $3,800 back in the pockets of families      who make green-home improvements.
SUPPORTING DOCUMENTATION:
–Backgrounder
–PBO Costing 1
–PBO Costing 2
",2019-10-07
conservative,https://www.conservative.ca/andrew-scheer-to-invest-1-5-billion-to-replace-and-purchase-new-mri-and-ct-machines/,"
Investment will reduce wait times for potentially life-saving scans 
A new Conservative government will invest $1.5 billion in its
first term to purchase MRI machines and CT machines to replace aging equipment and
add machines across the country, reducing wait times for potentially
life-saving tests for Canadians, Conservative Leader Andrew Scheer announced today.
“Hundreds of thousands of Canadians wait longer than the recommended
time for an MRI or a CT scan. That is just not good enough”, said Scheer. “This
investment will help our health care providers to deliver quality services with
the most up-to-date technology, giving patients quicker access to reliable,
potentially life-saving tests.”
Justin Trudeau’s never-ending deficits and out-of-control
spending have put Canada on track to hit $1 trillion in debt by 2035. If
Trudeau is given four more years, his debt and never-ending deficits will
threaten our ability to deliver quality public services like health and social
programs.
A
new Conservative government will live within its means to protect health care
in the long term. As written in a letter to all Premiers in August 2019, as
Prime Minister, Andrew Scheer will maintain and increase the current funding
formula for the Canada Health Transfer and the Canada Social Transfer. 
“Canadians need a government that understands that balancing the budget is the best way to maintain the services that they rely on the most, including health care,” Scheer said. “Canada’s Conservatives will give you more help for your health, so you can get ahead.”
FACTS:
Justin Trudeau said he would balance the budget
by 2019. Instead, he has raised taxes, imposed a carbon tax, and his massive overspending
now puts health and social programs at risk.According to a recent report
by the Conference
Board of Canada, Canada’s stock of MRI and CT
machines is aging, supply is not keeping up with demand, and wait times for
these important diagnostic tests exceed the wait-time recommendations from the
Canadian Association of Radiologists. By upgrading and increasing available
medical imaging equipment, Canadians will have better, faster access to quality
tests. Getting earlier access to a test could mean an earlier diagnosis for the
patient. In addition to improving wait
times, this investment will also give provincial governments some additional
spending flexibility, as the federal government would pick up the bill for
replacing out-of-date imaging equipment that the provinces would likely have to
replace. Demand for medical imaging
tests is only expected to increase as our population ages. 
SUPPORTING
DOCUMENTS
Background
Independent Parliamentary Budget Officer Costing
",2019-09-20
conservative,https://www.conservative.ca/andrew-scheer-announces-plan-for-volunteer-heroes-to-get-ahead/,"
New Conservative government to make it easier for volunteers to qualify for tax credits recognizing their service 
A new Conservative government will allow more search and rescue volunteers and volunteer firefighters to qualify for tax savings, Conservative Leader Andrew Scheer announced today. 
“Communities across Canada rely on
volunteers for essential services like fire protection and search and rescue,”
Scheer said. “These are people of courage, character, and strength who step up
when their neighbours need it most, often at significant personal expense. A
new Conservative government will recognize this service and sacrifice by making
it easier for them to qualify for tax savings so they can get ahead.”
A new Conservative government will put
more money back in the pockets of these hometown heroes by reducing the number
of service hours required to qualify for federal tax credits from 200 to 150
hours per year.
Volunteers
often pay out-of-pocket for equipment, uniforms, transportation, training, and
insurance – costs that run into the thousands of dollars. 
Volunteers
will continue to receive a $450 rebate every year. The Parliamentary Budget
Officer estimates that lowering the number of required hours by 50 will allow more
than 5,000 additional volunteers to apply for and receive these benefits. 
Scheer
made today’s announcement in New Brunswick, where volunteer search and rescue
teams have been active for more than 35 years. Upper Kingsclear also relies on volunteer
firefighters for its protection, several of whom were on hand for today’s announcement.
 “A new Conservative government will live
within its means and put more money back in your pockets – for you, for your
family, and your retirement,” Scheer said. 
FACTS:
Last
year, the National Fire Protection Association reports that of the 152,650 local firefighters
in Canada from 2014-16, 126,650 (83 per cent) were volunteers. That same report
found that of 3,672 fire departments in Canada, 3,061 are all-volunteer.The
Search and Rescue Volunteer Association of Canada (SARVAC) says 9,000 volunteers serve on 300 search and
rescue teams across the country. All told, these volunteers contribute more
than 600,000 hours of training, administration, and searches each year.The
previous Conservative government introduced the Volunteer Firefighter Tax Credit
in Budget 2011 and the Search and Rescue Volunteer Tax
Credit in Budget 2014.In
2016, nearly 43,000 individuals claimed the Volunteer Firefighter Tax Credit
and 4,800 individuals claimed the Search and Rescue Volunteer Tax Credit.Justin
Trudeau has done nothing with these tax credits and nothing for these
volunteers.
ANDREW SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up      to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and learning programs.Expand the Age Credit, benefiting the lowest income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50%, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit,      putting up to $3,800 back in the pockets of Canadians for green home improvements.
SUPPORTING DOCUMENTATION:–Backgrounder–PBO Costing
",2019-10-03
conservative,https://www.conservative.ca/liberal-rob-oliphants-shame-for-remembrance-day/,"
Liberals not as advertised on Canada’s Veterans
The Conservative Party today released a manifesto by
Liberal MP and candidate for Don Valley West, Rob Oliphant, in which he bemoans
Remembrance Day as something “used to
promote the remilitarization of Canada,” and “continue towards becoming a
national war-machine.”
Oliphant explains how “conflicted” he is about Remembrance Day and
his belief that it tends to “glorify war.” 
If it isn’t shame for Remembrance Day like that which Mr. Oliphant
has, it’s lying to Veterans and telling them they’re asking for more than the
Liberals can give, like Justin Trudeau infamously told one Veteran. 
Liberals clearly have a problem with the men and women that have
served in Canada’s military, and a problem showing them the respect they
deserve.
Unlike the Trudeau Liberals, the Andrew Scheer Conservatives know
our Veterans are heroes. They dedicated their lives to protecting us.  Now it is our responsibility to respect their
service by doing our part to look out for them.
Under the Liberals, the number of Veterans stranded on a waitlist
for financial support had ballooned to over 40,000 people – an increase of
11,000 over the previous year.
Only Andrew Scheer and Canada’s Conservatives treat Veterans with
respect and deliver the supports they need in a timely manner, all enshrined in
law through a just announced legislated Military Covenant, found here https://www.conservative.ca/andrew-scheer-promises-more-support-for-canadas-veterans/
Justin Trudeau and Rob Oliphant should feel absolutely ashamed of not just their own record on Veterans and Veterans support, but now their anti-Remembrance Day position.

",2019-09-22
conservative,https://www.conservative.ca/justin-trudeau-cannot-be-trusted-to-lower-taxes-for-canadians/,"
Trudeau has already raised taxes on more than 80% of middle-class families 
Today Justin Trudeau announced that a
re-elected Liberal government will immediately introduce legislation to lower
taxes for the middle-class. But just like in 2015, Trudeau is lying. He will
not lower taxes for middle-class families, he is not as advertised.

Justin Trudeau has already raised taxes by:
Introducing a carbon tax – up to $1,100 per household.Cancelling the Family Tax Cut – up to $2,000 per household.Cancelling the Arts and Fitness tax credits – up to $225 per child. Cancelling the Education Tax Credit – up to $720 per student.Cancelling the Textbook Tax Credit – up to $100 per student.Cancelling the Public Transit Tax Credit – up to $1000 per family.
 If Justin Trudeau is re-elected he will:
Increase natural gas prices for an average household by $469 a year.Add 31 cents/litre more to the price of gasoline.Implement a 50% tax on the sale of your home.Reintroduce tax hikes on Canadian small business by as much as 73%.
Only Andrew Scheer and the Conservative Party can be trusted to put more money in your pocket to help you get ahead: 
Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit,      saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit,      allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax      Credit, letting parents claim up to $500 for arts and      learning programs.Expand the Age Credit, benefiting the lowest-income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESP’s by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit,      putting up to $3,800 back in the pockets of Canadians for green home improvements.
 


",2019-10-09
conservative,https://www.conservative.ca/justin-trudeau-cannot-be-trusted-to-solve-gang-and-gun-violence/,"
Trudeau has rolled back strict penalties for gang members and will remove minimum sentences for gun crimes
Justin Trudeau wants Canadians to think he’s serious
about cracking down on crime.
The only thing he’s serious about is making
law-abiding firearms owners follow more laws.
Trudeau has failed to address the gang problem that
has been steadily growing over the last four years. He also refuses to
introduce stricter penalties for criminals who smuggle guns across the border
and into Canadian cities.  
Shockingly Justin Trudeau changed the law so dangerous
gang members receive lighter sentences: https://www.surreynowleader.com/news/gangs-in-surrey-the-search-for-solutions/
Trudeau also plans to reduce sentences for gang
members who commit a violent crime with a handgun: https://www.cbc.ca/news/politics/mandatory-minimum-sentences-liberal-trudeau-harper-government-1.4103855
Justin Trudeau is simply not as advertised and he
can’t be trusted to be tough on crime and crackdown on gang members who commit
violent crimes with guns. 
How else do you explain spending three times as much
on canoes as on fighting crime? https://globalnews.ca/video/5967294/federal-election-2019-anyone-want-to-go-camping-conservative-candidate-criticizing-liberals-proposed-funding-of-camping-program
Andrew Scheer has a
better plan – one that goes after the criminals who use guns to commit crimes,
instead of law-abiding gun owners. 
",2019-09-30
conservative,https://www.conservative.ca/why-did-justin-trudeau-leave-his-teaching-job-at-west-point-grey-academy/,"
Trudeau’s story has changed at least four times since 2001
After media reports revealed that Justin
Trudeau wore blackface during an event at West Point Grey Academy, Canadians
have been asking why exactly Justin Trudeau left his teaching job at the
school. It’s understandable why people have questions, after all Trudeau’s
story has changed four times since 2001. 
First, the Ottawa Citizen reported in 2001
that Trudeau would “give up his teaching job at
a Vancouver private school next September to give speeches.” Several days later
this claim was refuted by Trudeau in a statement issued by lawfirm Heenan
Blaikie. The Montreal Gazette reported Trudeau was accepting a teaching job at
a public school. 
In his 2014 autobiography, Trudeau says he
left the school after a dispute with the administration over an article written
in the school newspaper. According to Trudeau, he convinced a student to write
an article criticizing the fact that the girls at the school were never
reprimanded for the way they dress. This article was deemed disrespectful by
the school’s administration. 
The Vancouver Sun reported in 2015 that the reason Trudeau left the school was “in part over a dispute over dress code and values.”
In a 2019
book by John Ivison, Trudeau’s departure is summed up as “a disagreement over
an article written by a student for which Trudeau was responsible”.
On October 4, 2019 Trudeau said he left the school “because [he] was moving on
with [his] life”.
That same day, the former headmaster of
the school said that Trudeau left the school because he was going to study to
be an engineer. 
Why did Justin Trudeau leave West Point
Grey Academy? What’s the real reason? Why has his story changed so many times,
and if the above reports are incorrect, why hasn’t Trudeau corrected the
record? 
Trudeau will have the opportunity tonight
to tell Canadians the truth.  

",2019-10-07
conservative,https://www.conservative.ca/trudeaus-not-so-hidden-agenda-legalizing-hard-drugs/,"
Trudeau refused to rule out legalizing more drugs in TVA debate
Justin Trudeau’s Liberals have left the door wide open to
legalizing hard drugs in Canada if re-elected. Trudeau refused to rule out the
possibility during the TVA debate saying he wouldn’t legalize hard drugs “right
now”.
Here is what Trudeau said: https://youtu.be/KZEgvB0iALc 
Parents who doubt Trudeau’s motivation need look no further than the radical positions on drug legalization of those running to be Liberal Members of Parliament across the country.


Studies have show that drugs such as heroin, cocaine, and
crystal meth are extremely dangerous substances that tear families apart, make
our communities unsafe, and have lasting effects on individuals who choose to
use them. 
In 2018, Liberals voted overwhelmingly to remove criminal
penalties for the possession of hard drugs: https://youtu.be/mad4EED9jyk
Trudeau’s plan to legalize all drugs is extremely
irresponsible, and Canadians deserve to know exactly how this will affect their
families and their communities.
Trudeau cannot be trusted to make responsible decisions for
Canadian families. He is not as advertised.
",2019-10-09
conservative,https://www.conservative.ca/scheer-announces-green-home-renovation-tax-credit-to-lower-greenhouse-gas-emissions/,"
New tax credit will allow Canadians to save up to $3,800 on green home renovations
Conservative
Leader Andrew Scheer was at Potvin & Bouchard today, highlighting the Conservatives’
proposed Green Home Renovation Tax Credit, a two-year program to encourage
homeowners to renovate their homes in ways that lower their power bills and
reduce greenhouse gas emissions.
Canadians
will be eligible to receive a 20% refundable credit on their income tax for
green improvements to their homes of over $1,000 and up to $20,000. This would
allow Canadians to save up to $3,800
on their renovations each year.
Eligible renovations would include: 
Installation of high-quality insulation Investments in high-efficiency furnaces Replacement of doors and windows with more efficient models Upgrading of ventilation, heating and cooling systemsInstallation of solar panels 
In
2017, emissions from buildings represented 12% of Canada’s overall emissions. 
“No
environmental plan is complete without a serious plan to tackle emissions from
buildings,” Scheer said. “Our Green Home Renovation Tax Credit will help lower
these emissions and fight climate change while putting more money in Canadians’
pockets so they can get ahead.”
This measure is one of the 55 policies of our environmental plan, A Real Plan to Protect Our Environment, introduced earlier this year. It is a realistic plan that balances Canada’s obligation to fight climate change with the core Conservative promise to put more money in Canadians’ pockets so they can get ahead.
FACTS:
Justin Trudeau’s signature so-called environmental policy is, in reality, not an environmental policy at all. His Carbon Tax gives big polluters a pass while punishing Canadians for driving to work and heating their homes.Canadian families and small businesses pay 92% of Trudeau’s Carbon Tax, while big polluters are only on the hook for 8%. Justin Trudeau and his environment minister have confirmed that a carbon tax hike is on the table, and the Conservative Party conducted research to determine just how much it would cost the average Canadian household. At the $102/ tonne level, Trudeau’s Carbon Tax would Increase the cost of natural gas by $469 per year Add 31 cents/litre to the price of gasoline. This means $2/litre gasoline is just around the corner if the Trudeau Liberals are re-elected. It is Canadians who bear the cost of Justin Trudeau’s Carbon Tax. In Ontario, the five-fold increase to the carbon tax would cost you $1,151.In New Brunswick, the five-fold increase to the carbon tax would cost you $959.In Manitoba, the five-fold increase to the carbon tax would cost you $1,116.In Saskatchewan, the five-fold increase to the carbon tax would cost you $1,930.In Alberta, the five-fold increase to the carbon tax would cost you $2,002.
Andrew Scheer’s Plan for you to get ahead:
Scrap the Trudeau Carbon Tax,
lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut,
saving an average couple $850 per
year.Take the GST off home
heating costs, saving your family $107 every year.Introduce the Green Public
Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free,
putting up to $4,000 back in the pockets of new parents. Introduce the Children’s Fitness
Tax Credit, allowing parents to claim up to $1,000 for sports
activities.Introduce the Children’s Arts
and Learning Tax Credit, letting parents claim up to $500 for arts
and learning programs. Expand the Age Credit,
benefiting the lowest income Canadians the most and giving a senior couple up
to $300.Boost the RESP matching by 50%,
helping parents get more for their kids education.
Background Documents:
Backgrounder
PBO Report
",2019-09-25
conservative,https://www.conservative.ca/justin-trudeau-lied-again-last-night-about-the-snc-lavalin-corruption-scandal/,"
Trudeau continues to assert that media stories are false despite ruling that he broke the law
Last night Justin Trudeau unrepentantly lied
again to Canadians about the SNC-Lavalin corruption scandal. In a debate
exchange with Mr. Scheer, Justin Trudeau shockingly asserted that a Globe and Mail
story, which first detailed how Justin Trudeau attempted to interfere in an
ongoing corruptions and fraud court case, was false.

How do Canadians know Justin Trudeau lied last night? Check the record:
Trudeau was investigated by the Ethics Commissioner who determined he broke the law over the SNC-Lavalin corruption scandal; Attorney General Jody Wilson-Raybould confirmed      to a House of Commons committee that Trudeau pressured her to interfere in the SNC-Lavalin court case;Trudeau’s two most senior staff resigned in disgrace and former cabinet minister Jane Philpot resigned      in protest over Trudeau’s unethical behavior; andThe RCMP were blocked from investigating Justin Trudeau’s office.
Despite all this, Justin Trudeau still says the Globe and
Mail story is false.
Why? Because Justin Trudeau is not as advertised. He is a
fraud and he does not deserve to govern this country.
To ensure this never happens again, a Conservative
government will launch a judicial inquiry into the SNC-Lavalin corruption
scandal and introduce the No More Cover Ups Act to allow the RCMP to access
information protected by cabinet confidence.
",2019-10-08
conservative,https://www.conservative.ca/scheer-to-lay-out-100-day-action-plan/,"
Conservatives will spend final week outlining government agenda for first 100 days
Over the next several days, Conservative
Leader Andrew Scheer will announce the first things a new Conservative
government will do during its first 100 days in office.
“Canadians are getting ready to elect a new government and
I plan on telling them exactly what we will do in our first 100 days,” Scheer
said. “I am ready. My team is ready. We have a plan to put more money in your
pockets so you can get ahead and we will hit the ground running on day one.”
Scheer unveiled the Conservative platform earlier today in
Tsawwassen, BC – a fully costed plan that will put thousands of dollars back
into Canadians’ pockets while also eliminating Justin Trudeau’s deficits by
2024.
Scheer said he will spend the final week of the campaign
travelling the country announcing to Canadians specific things he will do as
soon as he becomes Prime Minister.
“In 2015, Justin Trudeau made a lot of promises to get
elected – and he started breaking them as soon as he was sworn into office,”
Scheer said. “I want Canadians to see that we have a realistic plan to follow
through on what we’ve committed to.”
",2019-10-11
